,source,AU_value,CF_contribution,ED_purchaseValue,SP_value,Votes,mentions,betweenness,percentage_votes_used,created,unique_contributed,votes_before,did_bid,total_contributions,did_contribute,did_create,actual_airdrop
3968,0x9064abe13d219ff7482f1a434eac8a8c8c9bcf30,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.01,0.15,0.0,6e-05
3969,0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,0.0,0.0,0.0,0.0,2110.0,0.0,0.0002830862153787,0.0887869945810754,0.0,0.0,1050,0,0.0,0.0,0.0,0.09454589895934648
3970,0x9079be3072c0ce9eb2e33249bb976af4a9e068ac,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3971,0x907de17362ce184d1a66a8b68c20924a6ef64873,0.0,0.0,0.0,0.0,0.0,19.0,0.0001329433866562,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3972,0x9080196182f77b89bb5b0eee3ddb48cfa716c4c3,0.0,0.0,0.0,0.0,10.0,13.0,0.0008991196549548,0.6666666666666666,0.0,0.0,30,0,0.0,0.0,0.0,0.020899119654954796
3973,0x908c44d464d022f2c44fc1e097224998580ba498,0.0,0.0,0.0,0.0,10.0,166.0,1.9303526449286567e-08,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.0010526325949224442
3974,0x9091a27f7814181661bd73428fc55aac574ecf70,0.0,0.0,0.0,0.0,0.0,24.0,1.7373173804357914e-07,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3975,0x909250eceed5e9b66fc6e973176b9ef4a657cd12,0.0,0.02,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.08,10,0,0.02,0.15,0.0,0.00024
3976,0x909965abc6f78020df274ec2d80a3dee10e66220,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.172,0.15,0.0,0.001032
3977,0x90adc44a9d32159500791e30df9ba161bb4034ec,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3978,0x90b0dec1f1bba847015904c115b8a99bf22925c5,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
3979,0x90bc4cf4c8bd23cbe78d45b0ef9898c4c555768c,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0434782608695652,0.0,0.0,20,0,0.0,0.0,0.0,0.0008695652173913041
3980,0x90c19fea1ef7beba9274217431f148094795b074,0.0,0.0,0.0,0.0,0.0,10.0,0.0001717434748193,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3981,0x90e47c00797a3a77701ff434ff35c9d78aa40222,0.0,0.088,0.0,0.0,0.0,20.0,0.0001329240831297,0.0,0.0,0.04,10,0,0.088,0.15,0.0,0.000531509195794624
3982,0x90eb355a85ea5324529224945bb55f1960da1b47,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
3983,0x90ebcbceac9de9b415acd3668c62e5c2bff8711b,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3984,0x90ee94e6ea937ba99b2d6446c153ee7ad3621e01,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3985,0x90f8412e7929fef66d6c04bb0d22bb848e2fdfaa,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.04,0.0,0.0,20,0,0.0,0.0,0.0,0.0008
3986,0x9101fdade72aba94f724814a96fdbb83b14568f5,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.0087,0.15,0.0,5.22e-05
3987,0x9106ec22a23164489b031d7bc376433683dd6ea9,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3988,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,0.0,0.0,0.1559,0.0,0.0,32.0,0.0002694000151262,0.0,0.0,0.04,10,0,0.1559,0.15,0.0,0.0009479998387074524
3989,0x910ed86248a4afc2814e115ae415ac94198168d7,0.0,0.2,0.3159,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10,0,0.5159,0.15,0.0,0.015477
3990,0x911003eaef71ebf9524d029582221f3ae9e21775,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.27,0.0,0.0,30,0,0.0,0.0,0.0,0.0081
3991,0x9114afd52c3ad8f018cdad80da80f259866daa4b,0.0,0.0,0.0,0.0,10.0,57.0,7.806346096091488e-05,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001056740182155837
3992,0x9115b05c877ac8f2f8c02aeaea35f58427790e66,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.05,0.15,0.0,0.0003
3993,0x9116bcff11c1a15ff03fdb0976d3de29b859e8f3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.2,0.15,0.0,0.0012
3994,0x912c0c87136f4667ef0a250eec4f3a3830f9688f,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
3995,0x912eb1090fd98e506ed4ef0fc90635d6626dc259,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.6,0.15,0.0,0.0072
3996,0x9147a76394553017e76e97297cad5da5bd1f5b1d,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.25,0.15,0.0,0.0015
3997,0x914b6622906d73943a5443e56fc12ee8dc308263,0.0,0.0,0.0,0.0,80.0,48.0,0.0002118562027809,0.1311475409836065,0.0,0.0,50,0,0.0,0.0,0.0,0.006626838099272424
3998,0x914ee4930099b7cf5a83423ed99d12309cb0a0f9,0.0,0.0,0.0,0.0,0.0,14.0,3.8607052898573135e-08,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
3999,0x91528e85c5fb803515505198b7647d93e90e01d9,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4000,0x9155881a99c41620edfc889e18ec180cdd567bc6,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4001,0x9155f45c41607ea8aee3f173e383ac483d75192e,0.0,0.05,0.0,0.0,272.0,13.0,3.870357053081957e-05,0.4962406015037593,0.0,0.04,120,0,0.05,0.15,0.0,0.05996469043273242
4002,0x915782db070b286375c4b757f63fc9a81c3e93f7,0.0,0.1,0.0,0.0,30.0,9.0,0.0,0.073170731707317,0.0,0.04,30,0,0.1,0.15,0.0,0.0027951219512195096
4003,0x915aa445720020eb1a59151e831111369b08e118,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4004,0x915daaaf5c3a2dc5dabfcd2901a9200ac7f219ab,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4005,0x9160ab7ee16e69aabf910c41c46bb798c8f9546f,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4006,0x916134e688a4a866ff57f4f53f16703f9b8afa99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
4007,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,0.0,0.0,0.0,0.0,0.0,128.0,0.0010016020768741,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4008,0x916421ed84d8ccb631786683c50ecf4bbf5ef002,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
4009,0x916b83c539186edf3101442e94c5492ec846db07,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
4010,0x9182e2521a73caa080da2adfe54dcaff2e0a4530,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.1571428571428571,0.0,0.0,20,0,0.0,0.0,0.0,0.003142857142857142
4011,0x91be0e25190b8291a48c85d327bb95793a85011e,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4012,0x91c1842e87de6fcc81b2a83e31da00345e95059d,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,1,9.7,0.15,0.0,0.058199999999999995
4013,0x91e371c3cd3aa81af27b1602d4d8cf9d81ec5a90,0.0,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.16,0.15,0.0,0.00192
4014,0x91f3acf393de794e7291fbf36dfc408da617cff0,0.0,0.0,0.3118,0.0,10.0,0.0,0.0,0.0714285714285714,0.0,0.04,20,0,0.3118,0.15,0.0,0.003299371428571428
4015,0x91fbadd13290c78992634ff415ad7bdaaef2c389,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.3118,0.15,0.0,0.0018708
4016,0x9212aad1cfefbc07e670c06a0a0e29d1e2d2f13b,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4017,0x921afece0ff999d599af8ffa6e590388308b7e04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4018,0x92362e4db8db96c8103f3173d1867643b1cd2422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,1.0,0.15,0.0,0.006
4019,0x923d99e83e0a492fda01095885bb75a14479b68f,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4020,0x9240b73c1c58f5172a9213164dfaff3c292542b1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4021,0x9251f59cf3db7f6958f349ac4ef72a46ac70a270,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4022,0x9256812d06f6f1d0acc6a676131965aad11f8727,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4023,0x9259f1d4d54873c2b928fb5679dba0c5046acf20,0.0,0.04,0.0,0.0,130.0,2.0,0.0,0.1477272727272727,0.0,0.04,60,0,0.04,0.15,0.0,0.009103636363636362
4024,0x9263a8e75d899e27d47b413853fa0db3ea345e05,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4025,0x926f974a623c51cac02c7f5c178dc6d2f431c23d,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
4026,0x9272be06798e37c187a1b466de2650480649ce1a,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4027,0x92a4f58009df9eac5f2af6d05977683639f0060e,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4028,0x92ace159e05d64afcb6f574cb76cece8da0c91ab,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4029,0x92b1b1f803119e7aa07646c4eec9007bfbb329a3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4030,0x92b406851390541f445b7c697014133d4b5bfce3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.02,0.0,0.0,20,0,0.0,0.0,0.0,0.0004
4031,0x92c2a0db9609cd32c6d333c4ff96016180623844,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4032,0x92cee811160734ff2eaa6e760a8649a62bd3f7ee,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
4033,0x92d453ab1ee0c22c27b77d80ee0f4b72c77c4be3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.0,0.15,0.0,0.006
4034,0x92f0ff0920e49401a60eef1e171999fad47a6432,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4035,0x9303ea8ddaf762a3a1f9a8c82c4f16fb70733ac3,0.0,0.0,0.0,0.0,87.0,4.0,3.8607052898573135e-08,0.7297297297297297,0.0,0.0,200,0,0.0,0.0,0.0,0.1459462276730887
4036,0x930a7cd60a633128b7c5181307781e6d033ba51a,0.0,1.111,0.1559,0.0,0.0,35.0,0.0001329626901826,0.0,0.0,0.12,10,0,1.2669,0.15,0.0,0.0229558053889731
4037,0x930fff2164d24cf69e2ca3deedf022d117bee7f1,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4038,0x931292c42a5f600e80d75b7c7743f0164240882c,0.0,1.1,0.3059,0.0,0.0,2.0,0.0,0.0,0.0,0.16,10,0,1.4059000000000001,0.15,0.0,0.033741600000000004
4039,0x93186f4f7bcd72e804fed455f29dec21db95d445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,1.0,0.15,0.0,0.006
4040,0x931e76877118c84f1d904295971ce383ecfed5f4,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.025,0.0,0.0,20,0,0.0,0.0,0.0,0.0005
4041,0x93242bb2b8f429a21c8d194ad88e7c4745e395a1,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.25,0.0,0.0,20,0,0.0,0.0,0.0,0.005
4042,0x9325564ade7683706107685cf1993678b1163261,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.2,0.0,0.0,20,0,0.0,0.0,0.0,0.004
4043,0x932a33fb93da7e259804b47ac471b92e474416a6,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4044,0x93374f75d5a72ad4ba01149d2c7c765acfb368f0,0.0,0.0,0.0,0.0,0.0,7.0,0.0001329433866562,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4045,0x9339acfa818da6a0b2a196ef31d67acde156acb0,0.28,0.25,0.0,0.0,60.0,0.0,0.0,0.3529411764705882,0.0,0.08,40,1,0.53,0.15,0.0,0.020477647058823528
4046,0x9346f1d460cbc0fca01997f1e5940fd55675173d,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0588235294117647,0.0,0.0,20,0,0.0,0.0,0.0,0.001176470588235294
4047,0x934b510d4c9103e6a87aef13b816fb080286d649,0.0,0.0,0.1559,0.0,0.0,149.0,0.005294860787407,0.0,0.0,0.04,10,0,0.1559,0.15,0.0,0.0011830406390270253
4048,0x935d2fd458fdf41b6f7b62471f593797866a3ce6,0.0,0.0,0.1559,0.0,0.0,23.0,3.878078463661671e-05,0.0,0.0,0.04,10,0,0.1559,0.15,0.0,0.0009372137772974545
4049,0x935d42dee1836adf6793bd7dae796ee3d96d0eee,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4050,0x9371a03a0f8343c34218f4130640081da75c4689,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4051,0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,0.0,0.5,0.0,0.0,1729.0,52.0,0.0108965897347784,0.0766061143110323,0.0,0.04,1040,0,0.5,0.15,0.0,0.12771160808247883
4052,0x937edbc09325a5c5dc7e58f403c1ef95ade3b32e,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
4053,0x9382f871d76147eb92ff81fd62bfac735c34d5a3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4054,0x9389e143dff86096766cd9ff82198857745a8d7b,0.0,1.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,1.07,0.15,0.0,0.01284
4055,0x938a0af4b86057489bc651dd02c080890d8ed5e5,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4056,0x93947415b7928ba693fe9a05e587acac1b908756,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
4057,0x939696e968998cf5b74d64ce4abcc822d8b1b77f,0.0,0.0,0.0,0.0,0.0,23.0,7.750365869388556e-05,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4058,0x93abfd95667e80852b8e21b0e73e120c1e8424c6,0.0,0.0,0.0,0.0,2070.0,6.0,0.0002434946826313,0.1248499399759903,0.0,0.0,1040,0,0.0,0.0,0.0,0.13142475299360143
4059,0x93af0bdd3ef036537979f5ee247d2eafdf58d0e8,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.3448275862068966,0.0,0.0,50,0,0.0,0.0,0.0,0.01724137931034483
4060,0x93b06fd660042f6651fec7bdf6b2e0b6bba6660f,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4061,0x93c2876118426757a2922611feaf2eb1d35a7047,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4062,0x93d1e16e8c2ca8957f23f146356e33005e7c54d5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4063,0x93d60e2b114fc8178e8182050b8b59218919d26b,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4064,0x93de3997db81df34b678822353a9c0824cfc08de,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4065,0x93e07da5a6d94495ddc011d7605fa6bc2963cf8c,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4066,0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4067,0x93e76e36b311faf57f34ce14a71b61a9ee35562d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4068,0x93f0ba8e3ebb162d5ce69b3dfd1e420e8c7cf38b,0.0,0.42,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10,0,0.5759,0.15,0.0,0.006910799999999999
4069,0x93f3697bd5489c3ca6791fcea6606c153dc5f4d1,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4070,0x93f8486845a260f583fdaf47efe691f4366b69f9,0.0,0.0,0.0,0.0,0.0,4.0,7.7600176326132e-05,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4071,0x93f9707adb26d98cfc6d73c8840425010afa968b,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0769230769230769,0.0,0.0,20,1,0.0,0.15,0.0,0.001538461538461538
4072,0x9400dcbd547b8d324db071bd70818e833c710a15,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.5,0.0,0.0,10,0,0.0,0.0,0.0,0.005
4073,0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0.0,0.256,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0,0.41190000000000004,0.15,0.0,0.0074142
4074,0x9425f909ccdd516832c7b27c28c8ed427a5418f0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.02,0.15,0.0,0.00012
4075,0x9428ca8b5fe52c33bd0bd7222d719d788b6467f4,0.0,0.0,0.0,0.0,2050.0,24.0,0.0012347886763815,0.1676067687348912,16.0,0.0,1030,0,0.0,0.0,0.65,0.8734239891954516
4076,0x9428e55418755b2f902d3b1f898a871ab5634182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,1.0,0.15,0.0,0.006
4077,0x9429d2dc3dbc0ca016a6dd3bcf791e19e2ab66ab,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.04,0.15,0.0,0.00024
4078,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.53,2.06,0.5269,0.0,24151.0,646.0,0.0362098058594155,0.8901102941176471,42.0,0.76,1230,1,3.1169000000000002,0.15,0.65,5.902485650353254
4079,0x9431c5b43219e7246725633ffdf0d448d01996d0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0476190476190476,0.0,0.0,20,0,0.0,0.0,0.0,0.0009523809523809521
4080,0x9444b8d9cee7807d1e6062990745f2a9eb95e4dc,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.03,0.15,0.0,0.00017999999999999998
4081,0x945fe27749f564173237fddf47749b676a14111f,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4082,0x9461968ece76e43c4a5ab3b5607162af9cc80ddd,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.3076923076923077,0.0,0.0,90,0,0.0,0.0,0.0,0.027692307692307693
4083,0x946a7f01faac21d2e9a81e1e9b4bb4aecb0cedd9,0.0,0.2,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.3559,0.15,0.0,0.0042708
4084,0x94857df23e19ce8109f673314ad6ce311f2710b7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4085,0x949032078d5ebf7d851a43284cd21323e0431247,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4086,0x9493f7712cb137c756a8c63690b80eb87fc8852e,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0526315789473684,0.0,0.0,20,0,0.0,0.0,0.0,0.001052631578947368
4087,0x94a0321182f95b4b54537a6dd78df5750df3513c,0.0,0.2,0.2659,0.0,0.0,5.0,0.0,0.0,0.0,0.08,10,0,0.46590000000000004,0.15,0.0,0.0055908
4088,0x94aaf5ceb457057ac4d1588257988d487272984f,0.0,0.15,0.1,0.0,40.0,0.0,0.0001717434748193,0.21,0.0,0.12,60,0,0.25,0.15,0.0,0.0172468406709705
4089,0x94b35d942adabb3c493c58227f5e36e074fdce29,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,1,11.84,0.15,0.0,0.07104
4090,0x94c7c5f905fc888ddc48c51a90b68ddec44f8d8c,0.0,0.0,0.1559,0.0,40.0,0.0,3.878078463661671e-05,0.1132075471698113,0.0,0.04,40,0,0.1559,0.15,0.0,0.005474296219101971
4091,0x94d2691b5e7e169c6aaf039dadd4779bf51b0ad4,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.01,0.15,0.0,6e-05
4092,0x94dda547fc9ee6e7266d3137be7cb428b6403a6e,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.001,0.15,0.0,5.999999999999999e-06
4093,0x94de0a3c7cf28cb09b1f848fd6014e311b9bbfd5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4094,0x94de7e2c73529ebf3206aa3459e699fbcdfcd49b,0.0,0.0,0.0,0.0,0.0,24.0,0.0001330785113413,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
4095,0x94e179def45b2b377610ee915ac513ba17685151,0.0,0.0,0.0,0.0,60.0,22.0,0.0001329626901826,0.6666666666666666,0.0,0.0,30,0,0.0,0.0,0.0,0.0201329626901826
4096,0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,0.0,0.089,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10,0,0.239,0.15,0.0,0.002868
4097,0x94f374bd6f5df3ee02e4438eba49ad8767d029b1,0.0,0.25,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.40590000000000004,0.15,0.0,0.004870800000000001
4098,0x9506e7bafa7267c7c488f73782181438a16a023d,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.04,0.0,0.0,20,0,0.0,0.0,0.0,0.0008
4099,0x952198e93051d8157dec65a9ee3982ff741bf4a1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,10,0,0.02,0.15,0.0,0.00012
4100,0x9522bd02f95c29a8722bdc908b166fe92cd6294b,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.000769230769230768
4101,0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,0.0,0.3,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.08,10,0,0.45589999999999997,0.15,0.0,0.005470799999999999
4102,0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,0.0,0.0,0.0,0.0,10.0,3.0,0.0001717434748193,0.0384615384615384,0.0,0.0,20,0,0.0,0.0,0.0,0.0007758362874930488
4103,0x953bb3aa4671b859298d98f70890b510176add63,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.1559,0.15,0.0,0.0009354
4104,0x953cc221d2d43ba9b7eb9bdf17617aea39cea774,0.0,0.02,0.0,0.0,0.0,49.0,3.3549528968860054e-05,0.0,0.0,0.04,10,0,0.02,0.15,0.0,0.00012020129717381317
4105,0x95442638a36c62e51fa0fc726eba02bf5dbc231b,0.0,0.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.08,10,0,0.2,0.15,0.0,0.0024
4106,0x95465fde2e76da172ebe047167bca1569d47ba5b,0.0,0.0,0.3618,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0,0.3618,0.15,0.0,0.0043416
4107,0x954a86c613fd1fbac9c7a43a071a68254c75e4ac,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0,0.14,0.15,0.0,0.00084
4108,0x9555bbe9d2195bc69e9bd27d2cf234bc6da6557e,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.1666666666666666,0.0,0.0,20,0,0.0,0.0,0.0,0.0033333333333333322
4109,0x955ae1cbf345a04bff9e20942ffdcc51035200aa,0.0,0.0,0.0,0.0,0.0,7.0,0.0001329433866562,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0
